scanner,ticker,entry_date,consensus_score,return_pct,hold_days
C 反轉形態,2726,2025-07-10,1,-0.04,8
C 反轉形態,6918,2025-07-10,2,-4.421,3
C 反轉形態,6785,2025-07-10,1,91.995,61
C 反轉形態,4554,2025-07-11,2,-7.907,2
C 反轉形態,5340,2025-07-11,2,16.442,61
C 反轉形態,6944,2025-07-11,1,-4.591,2
C 反轉形態,7734,2025-07-11,1,-16.143,13
C 反轉形態,3466,2025-07-11,1,-6.953,3
C 反轉形態,6925,2025-07-14,2,-7.206,2
C 反轉形態,1295,2025-07-14,1,-3.987,1
C 反轉形態,6805,2025-07-14,1,36.191,61
C 反轉形態,7769,2025-07-14,1,41.436,61
C 反轉形態,6290,2025-07-14,1,-10.449,9
C 反轉形態,1815,2025-07-15,1,85.759,61
C 反轉形態,5243,2025-07-15,2,25.669,61
C 反轉形態,2105,2025-07-15,1,-2.857,1
C 反轉形態,2421,2025-07-15,1,26.164,61
C 反轉形態,3015,2025-07-15,1,-2.717,9
C 反轉形態,3131,2025-07-16,1,-3.862,5
C 反轉形態,8489,2025-07-16,2,-10.78,7
C 反轉形態,6674,2025-07-16,2,-4.816,7
C 反轉形態,7556,2025-07-16,1,-4.086,53
C 反轉形態,3709,2025-07-16,1,-5.35,5
C 反轉形態,6187,2025-07-17,1,-5.292,4
C 反轉形態,6141,2025-07-17,5,-6.099,4
C 反轉形態,6482,2025-07-17,1,-3.147,2
C 反轉形態,4722,2025-07-17,1,-5.944,3
C 反轉形態,3540,2025-07-17,1,-3.79,4
C 反轉形態,4545,2025-07-18,1,-1.521,3
C 反轉形態,6114,2025-07-18,1,-7.125,3
C 反轉形態,8410,2025-07-18,1,-3.663,17
C 反轉形態,6160,2025-07-18,1,-4.519,3
C 反轉形態,3583,2025-07-18,2,-5.582,3
C 反轉形態,7751,2025-07-21,1,10.683,61
C 反轉形態,3379,2025-07-21,1,-3.419,2
C 反轉形態,3324,2025-07-21,5,-7.858,2
C 反轉形態,8433,2025-07-21,1,-1.105,2
C 反轉形態,6215,2025-07-21,2,3.36,61
C 反轉形態,8210,2025-07-22,1,-5.791,5
C 反轉形態,8054,2025-07-22,1,-6.187,3
C 反轉形態,6934,2025-07-23,2,-4.32,1
C 反轉形態,6442,2025-07-22,1,43.059,61
C 反轉形態,3032,2025-07-22,1,-2.912,57
C 反轉形態,7822,2025-07-23,1,3.307,61
C 反轉形態,3689,2025-07-23,1,-3.168,57
C 反轉形態,4552,2025-07-23,1,-2.312,37
C 反轉形態,2069,2025-07-23,1,-2.277,37
C 反轉形態,4432,2025-07-23,2,-2.515,1
C 反轉形態,7799,2025-07-24,2,-4.932,6
C 反轉形態,7738,2025-07-24,1,-1.679,2
C 反轉形態,6910,2025-07-24,2,-6.916,2
C 反轉形態,3332,2025-07-24,1,-13.762,4
C 反轉形態,1312,2025-07-24,1,-7.193,8
C 反轉形態,7750,2025-07-25,1,-1.63,7
C 反轉形態,9914,2025-07-25,1,-7.913,12
C 反轉形態,6517,2025-07-25,1,1.143,2
C 反轉形態,5381,2025-07-25,3,-3.65,61
C 反轉形態,8093,2025-07-25,1,-2.379,3
C 反轉形態,6637,2025-07-28,2,-7.038,13
C 反轉形態,8222,2025-07-28,2,-5.027,48
C 反轉形態,4737,2025-07-28,1,-1.915,2
C 反轉形態,6829,2025-07-28,1,-0.598,61
C 反轉形態,6547,2025-07-28,1,-2.142,9
C 反轉形態,4991,2025-07-29,2,-3.438,6
C 反轉形態,8021,2025-07-29,1,95.586,61
C 反轉形態,7547,2025-07-29,2,-3.297,2
C 反轉形態,7828,2025-07-29,2,-3.512,1
C 反轉形態,3551,2025-07-29,1,-4.224,1
C 反轉形態,8038,2025-07-30,1,9.097,61
C 反轉形態,3665,2025-07-30,1,-2.718,4
C 反轉形態,3037,2025-07-30,1,-4.448,4
C 反轉形態,4541,2025-07-30,1,-4.735,2
C 反轉形態,7631,2025-07-30,3,8.59,61
C 反轉形態,4971,2025-07-31,2,-5.229,3
C 反轉形態,1616,2025-07-31,2,-8.882,1
C 反轉形態,5439,2025-07-31,2,-5.87,5
C 反轉形態,3555,2025-07-31,1,122.13,61
C 反轉形態,8102,2025-07-31,2,-3.951,47
C 反轉形態,5234,2025-08-01,1,-2.179,2
C 反轉形態,3294,2025-08-01,1,-1.56,61
C 反轉形態,4749,2025-08-01,1,-1.368,2
C 反轉形態,2431,2025-08-01,2,8.721,61
C 反轉形態,8937,2025-08-01,1,-4.496,12
C 反轉形態,6831,2025-08-04,3,3.03,61
C 反轉形態,6276,2025-08-04,2,-5.25,10
C 反轉形態,4729,2025-08-04,3,-11.489,48
C 反轉形態,2360,2025-08-04,2,69.781,61
C 反轉形態,8431,2025-08-04,1,-10.06,50
C 反轉形態,1225,2025-08-05,1,-5.383,9
C 反轉形態,1325,2025-08-05,2,-5.487,5
C 反轉形態,4551,2025-08-05,3,-3.006,61
C 反轉形態,8935,2025-08-05,1,17.475,61
C 反轉形態,7786,2025-08-05,3,-2.557,41
C 反轉形態,3018,2025-08-06,1,-4.002,20
C 反轉形態,6130,2025-08-06,2,-3.023,24
C 反轉形態,3211,2025-08-06,4,23.41,61
C 反轉形態,1799,2025-08-06,1,-6.779,1
C 反轉形態,3027,2025-08-06,1,-4.467,3
C 反轉形態,6739,2025-08-07,2,41.143,61
C 反轉形態,4923,2025-08-07,2,-0.292,1
C 反轉形態,7730,2025-08-07,1,-4.128,2
C 反轉形態,6228,2025-08-07,1,-6.481,2
C 反轉形態,5452,2025-08-07,1,-8.307,44
C 反轉形態,3577,2025-08-08,1,-5.568,4
C 反轉形態,6574,2025-08-08,2,-0.311,1
C 反轉形態,6223,2025-08-08,1,77.692,61
C 反轉形態,3013,2025-08-08,3,-5.222,10
C 反轉形態,6535,2025-08-08,1,42.2,61
C 反轉形態,6895,2025-08-11,1,12.367,61
C 反轉形態,6560,2025-08-11,2,-1.18,61
C 反轉形態,5274,2025-08-11,1,18.098,61
C 反轉形態,2025,2025-08-11,1,-5.447,12
C 反轉形態,3057,2025-08-11,1,-5.591,1
C 反轉形態,7743,2025-08-12,1,-3.053,7
C 反轉形態,4585,2025-08-12,1,-2.295,43
C 反轉形態,6515,2025-08-12,1,-2.74,9
C 反轉形態,6221,2025-08-12,1,-4.558,23
C 反轉形態,1445,2025-08-12,1,0.097,61
C 反轉形態,4414,2025-08-13,3,-9.058,4
C 反轉形態,5475,2025-08-13,3,42.832,61
C 反轉形態,3434,2025-08-13,1,-5.54,8
C 反轉形態,3661,2025-08-13,2,-11.749,6
C 反轉形態,6148,2025-08-13,2,-7.444,2
C 反轉形態,3128,2025-08-14,2,-1.523,1
C 反轉形態,4924,2025-08-14,2,-8.589,8
C 反轉形態,6113,2025-08-14,1,-2.713,18
C 反轉形態,5489,2025-08-14,1,-3.675,1
C 反轉形態,3227,2025-08-14,1,-3.943,1
C 反轉形態,4903,2025-08-15,1,-12.935,20
C 反轉形態,6617,2025-08-15,1,-3.493,3
C 反轉形態,6902,2025-08-15,1,-5.151,7
C 反轉形態,1446,2025-08-15,1,-6.962,5
C 反轉形態,2603,2025-08-15,1,-2.846,3
C 反轉形態,6919,2025-08-18,1,-10.13,57
C 反轉形態,3508,2025-08-18,2,-11.22,57
C 反轉形態,1313,2025-08-18,1,-3.798,13
C 反轉形態,2889,2025-08-18,1,-3.359,2
C 反轉形態,6657,2025-08-18,2,-1.262,3
C 反轉形態,8499,2025-08-19,1,-8.103,3
C 反轉形態,6838,2025-08-19,1,-4.031,6
C 反轉形態,4760,2025-08-19,3,-9.389,2
C 反轉形態,3581,2025-08-19,1,79.682,61
C 反轉形態,4909,2025-08-19,1,-6.418,4
C 反轉形態,6854,2025-08-20,2,-2.713,17
C 反轉形態,3131,2025-08-20,1,-8.344,1
C 反轉形態,4949,2025-08-20,3,-4.528,3
C 反轉形態,6596,2025-08-20,2,-11.318,55
C 反轉形態,4702,2025-08-20,1,-5.932,9
C 反轉形態,5251,2025-08-21,3,-11.41,2
C 反轉形態,2468,2025-08-21,2,-14.074,8
C 反轉形態,4530,2025-08-21,1,-4.481,6
C 反轉形態,6550,2025-08-21,2,-7.578,7
C 反轉形態,2303,2025-08-21,1,-2.61,1
C 反轉形態,1295,2025-08-22,1,-3.779,28
C 反轉形態,3708,2025-08-22,3,-13.898,9
C 反轉形態,7642,2025-08-22,2,-8.364,7
C 反轉形態,4168,2025-08-22,1,-3.302,1
C 反轉形態,4155,2025-08-22,1,-3.902,3
C 反轉形態,7799,2025-08-25,1,-2.993,5
C 反轉形態,6885,2025-08-25,2,-8.144,20
C 反轉形態,3224,2025-08-25,2,-2.693,2
C 反轉形態,6872,2025-08-25,2,-8.864,4
C 反轉形態,9958,2025-08-25,1,-7.98,2
C 反轉形態,4946,2025-08-26,1,4.188,1
C 反轉形態,6291,2025-08-26,1,-4.267,5
C 反轉形態,8046,2025-08-26,2,25.909,61
C 反轉形態,4169,2025-08-26,3,88.055,61
C 反轉形態,6913,2025-08-26,1,-4.937,51
C 反轉形態,2308,2025-08-27,1,31.095,61
C 反轉形態,8234,2025-08-27,3,-8.31,2
C 反轉形態,6934,2025-08-27,2,-1.09,28
C 反轉形態,8086,2025-08-27,3,-7.025,5
C 反轉形態,6807,2025-08-27,1,-2.942,16
C 反轉形態,4916,2025-08-28,1,-5.136,3
C 反轉形態,6191,2025-08-28,1,-15.353,31
C 反轉形態,3587,2025-08-28,1,-0.598,3
C 反轉形態,6568,2025-08-28,1,-6.005,3
C 反轉形態,3376,2025-08-28,1,-1.61,3
C 反轉形態,6781,2025-08-29,1,-7.491,2
C 反轉形態,6754,2025-08-29,1,-5.246,2
C 反轉形態,4583,2025-08-29,2,-9.264,2
C 反轉形態,4919,2025-08-29,1,-5.56,2
C 反轉形態,3035,2025-08-29,1,-4.28,2
C 反轉形態,2345,2025-09-01,1,-8.089,1
C 反轉形態,1595,2025-09-01,2,-9.29,10
C 反轉形態,6292,2025-09-01,1,-2.759,1
C 反轉形態,3527,2025-09-01,2,-8.71,26
C 反轉形態,2239,2025-09-01,2,-2.876,41
C 反轉形態,6928,2025-09-02,1,-6.844,1
C 反轉形態,2314,2025-09-02,1,-11.835,2
C 反轉形態,7738,2025-09-02,1,-4.634,21
C 反轉形態,3311,2025-09-02,2,-7.127,19
C 反轉形態,6720,2025-09-02,1,-13.204,3
C 反轉形態,5209,2025-09-03,1,-4.349,4
C 反轉形態,3645,2025-09-03,2,-1.881,3
C 反轉形態,6474,2025-09-03,1,-5.916,6
C 反轉形態,1591,2025-09-03,1,-4.778,54
C 反轉形態,2887,2025-09-03,1,12.237,61
C 反轉形態,4763,2025-09-04,1,-6.896,3
C 反轉形態,7744,2025-09-04,2,-2.581,2
C 反轉形態,3230,2025-09-04,1,-13.109,19
C 反轉形態,8038,2025-09-04,1,-8.394,7
C 反轉形態,3122,2025-09-04,2,-9.257,17
C 反轉形態,3040,2025-09-05,2,-3.719,36
C 反轉形態,4721,2025-09-05,1,-9.484,5
C 反轉形態,2348,2025-09-05,1,-17.97,14
C 反轉形態,4590,2025-09-05,1,-3.582,3
C 反轉形態,3609,2025-09-05,1,-6.565,9
C 反轉形態,5309,2025-09-08,1,-12.671,46
C 反轉形態,2374,2025-09-08,1,-6.031,24
C 反轉形態,2059,2025-09-08,3,7.143,61
C 反轉形態,4966,2025-09-08,1,-6.488,12
C 反轉形態,3597,2025-09-08,2,-9.215,4
C 反轉形態,3543,2025-09-09,3,-7.967,3
C 反轉形態,8034,2025-09-09,1,-7.858,5
C 反轉形態,3605,2025-09-09,2,-6.087,3
C 反轉形態,5225,2025-09-09,1,-3.982,2
C 反轉形態,6669,2025-09-09,1,-0.598,1
C 反轉形態,8021,2025-09-10,2,-10.636,2
C 反轉形態,6425,2025-09-10,2,-6.101,3
C 反轉形態,7704,2025-09-10,1,-1.715,1
C 反轉形態,4923,2025-09-10,1,-4.58,13
C 反轉形態,6728,2025-09-10,1,-4.711,15
C 反轉形態,4931,2025-09-11,3,-1.744,1
C 反轉形態,4577,2025-09-11,1,-12.129,3
C 反轉形態,2368,2025-09-11,1,-6.275,3
C 反轉形態,8478,2025-09-11,2,-9.76,26
C 反轉形態,6903,2025-09-11,2,-3.631,1
C 反轉形態,6209,2025-09-12,2,-8.968,9
C 反轉形態,6265,2025-09-12,3,-3.347,2
C 反轉形態,7723,2025-09-12,1,-4.121,3
C 反轉形態,3310,2025-09-12,1,-1.507,4
C 反轉形態,6210,2025-09-12,3,8.816,61
C 反轉形態,6449,2025-09-15,1,-5.933,36
C 反轉形態,5392,2025-09-15,1,0.703,61
C 反轉形態,1786,2025-09-15,1,-3.63,32
C 反轉形態,1225,2025-09-15,1,-6.694,8
C 反轉形態,3374,2025-09-15,1,-5.848,17
C 反轉形態,6733,2025-09-16,1,-4.133,1
C 反轉形態,6188,2025-09-16,2,-4.326,10
C 反轉形態,3135,2025-09-16,1,84.34,61
C 反轉形態,3339,2025-09-16,2,-7.178,9
C 反轉形態,1110,2025-09-16,1,-3.687,2
C 反轉形態,7584,2025-09-17,4,-10.095,39
C 反轉形態,2338,2025-09-17,1,-5.441,1
C 反轉形態,6125,2025-09-17,1,-3.785,4
C 反轉形態,3033,2025-09-17,1,-2.695,8
C 反轉形態,8464,2025-09-17,1,-2.331,4
C 反轉形態,6477,2025-09-18,2,-4.949,1
C 反轉形態,8155,2025-09-18,1,11.41,61
C 反轉形態,1736,2025-09-18,1,-6.37,61
C 反轉形態,3149,2025-09-18,2,-2.895,19
C 反轉形態,3552,2025-09-18,2,-6.704,7
C 反轉形態,2498,2025-09-19,1,-7.016,2
C 反轉形態,6217,2025-09-19,2,-9.268,3
C 反轉形態,6806,2025-09-19,1,-8.078,6
C 反轉形態,3518,2025-09-19,2,-7.824,1
C 反轉形態,3017,2025-09-19,1,-9.516,4
C 反轉形態,4722,2025-09-22,2,7.072,61
C 反轉形態,2316,2025-09-22,1,-4.403,3
C 反轉形態,7821,2025-09-22,2,-1.855,41
C 反轉形態,6223,2025-09-22,1,44.101,61
C 反轉形態,3081,2025-09-22,1,-0.805,2
C 反轉形態,8358,2025-09-23,3,-12.88,4
C 反轉形態,1815,2025-09-23,2,-7.961,2
C 反轉形態,6761,2025-09-23,1,-7.849,3
C 反轉形態,3005,2025-09-23,1,-4.867,3
C 反轉形態,4554,2025-09-23,1,-1.382,1
C 反轉形態,3167,2025-09-24,2,-4.76,1
C 反轉形態,3623,2025-09-24,1,-6.47,3
C 反轉形態,2740,2025-09-24,1,-2.979,1
C 反轉形態,8103,2025-09-24,2,-1.166,2
C 反轉形態,1313,2025-09-24,1,-3.425,1
C 反轉形態,3625,2025-09-25,3,-5.987,28
C 反轉形態,5284,2025-09-25,1,-4.074,1
C 反轉形態,3581,2025-09-25,2,-4.987,1
C 反轉形態,6175,2025-09-25,2,-8.023,11
C 反轉形態,1307,2025-09-25,1,-1.735,2
C 反轉形態,3708,2025-09-26,2,-9.809,9
C 反轉形態,8927,2025-09-26,4,-7.909,4
C 反轉形態,5460,2025-09-26,1,-3.541,1
C 反轉形態,4303,2025-09-26,1,2.14,1
C 反轉形態,3205,2025-09-26,1,-5.411,6
C 反轉形態,4760,2025-09-30,1,-4.822,2
C 反轉形態,2321,2025-09-30,1,-1.761,29
C 反轉形態,6130,2025-09-30,1,-3.682,5
C 反轉形態,2248,2025-09-30,1,11.496,61
C 反轉形態,1463,2025-09-30,3,-8.188,11
C 反轉形態,3555,2025-10-01,2,33.504,61
C 反轉形態,6482,2025-10-01,1,-8.069,2
C 反轉形態,8455,2025-10-01,1,-7.934,1
C 反轉形態,3147,2025-10-01,1,-4.522,3
C 反轉形態,6782,2025-10-01,1,-3.023,2
C 反轉形態,8472,2025-10-02,1,-5.568,38
C 反轉形態,1802,2025-10-02,1,-5.132,1
C 反轉形態,4768,2025-10-02,2,-3.781,34
C 反轉形態,3653,2025-10-02,1,-3.779,2
C 反轉形態,6785,2025-10-02,1,-18.349,31
C 反轉形態,5498,2025-10-03,2,-3.141,1
C 反轉形態,1727,2025-10-03,1,-3.472,10
C 反轉形態,4946,2025-10-03,4,-6.655,6
C 反轉形態,6274,2025-10-03,1,-6.154,6
C 反轉形態,5340,2025-10-03,1,-8.382,6
C 反轉形態,4989,2025-10-07,1,55.171,61
C 反轉形態,3715,2025-10-07,2,-3.522,9
C 反轉形態,2449,2025-10-07,1,-5.511,5
C 反轉形態,4555,2025-10-07,1,-4.539,15
C 反轉形態,7810,2025-10-07,1,-2.271,2
C 反轉形態,5371,2025-10-08,1,-13.545,4
C 反轉形態,3707,2025-10-08,3,-4.34,3
C 反轉形態,6629,2025-10-08,2,-4.989,1
C 反轉形態,6805,2025-10-08,1,32.837,61
C 反轉形態,6923,2025-10-08,1,-5.415,6
C 反轉形態,6442,2025-10-09,1,-13.494,3
C 反轉形態,6649,2025-10-09,2,-15.142,9
C 反轉形態,1303,2025-10-09,1,-5.744,3
C 反轉形態,5289,2025-10-09,1,73.16,61
C 反轉形態,3071,2025-10-09,1,-5.116,2
C 反轉形態,6597,2025-10-13,1,-8.351,16
C 反轉形態,6725,2025-10-13,1,-3.181,1
C 反轉形態,3095,2025-10-13,1,10.262,61
C 反轉形態,1809,2025-10-13,1,-8.077,2
C 反轉形態,6573,2025-10-13,1,-0.598,1
C 反轉形態,4169,2025-10-14,1,39.193,61
C 反轉形態,3712,2025-10-14,2,-8.366,16
C 反轉形態,6161,2025-10-14,1,-16.257,16
C 反轉形態,6499,2025-10-14,1,-11.598,9
C 反轉形態,3311,2025-10-14,1,-7.064,1
C 反轉形態,7610,2025-10-15,1,-14.209,2
C 反轉形態,2481,2025-10-15,3,6.466,61
C 反轉形態,8499,2025-10-15,2,-3.705,4
C 反轉形態,6272,2025-10-15,2,-2.646,2
C 反轉形態,4566,2025-10-15,1,-2.527,13
C 反轉形態,6873,2025-10-16,1,-10.183,4
C 反轉形態,3306,2025-10-16,1,-14.616,13
C 反轉形態,4166,2025-10-16,2,-6.584,10
C 反轉形態,6664,2025-10-16,2,-4.476,8
C 反轉形態,8092,2025-10-16,1,-9.635,7
C 反轉形態,6182,2025-10-17,2,-2.334,1
C 反轉形態,2233,2025-10-17,1,-4.14,1
C 反轉形態,6903,2025-10-17,1,-1.623,4
C 反轉形態,4442,2025-10-17,1,-1.993,16
C 反轉形態,8088,2025-10-17,2,-9.267,25
C 反轉形態,6895,2025-10-20,1,-4.485,2
C 反轉形態,3162,2025-10-20,1,10.631,61
C 反轉形態,6225,2025-10-20,1,-6.445,17
C 反轉形態,6283,2025-10-20,3,-4.567,12
C 反轉形態,3704,2025-10-20,1,-4.694,1
C 反轉形態,2327,2025-10-21,1,41.716,61
C 反轉形態,3332,2025-10-21,1,0.122,61
C 反轉形態,2375,2025-10-21,2,-11.998,11
C 反轉形態,7799,2025-10-21,1,-4.29,4
C 反轉形態,8042,2025-10-21,1,-10.279,6
C 反轉形態,6535,2025-10-22,1,-15.745,2
C 反轉形態,2406,2025-10-22,1,-4.2,1
C 反轉形態,2342,2025-10-22,2,-11.643,9
C 反轉形態,8121,2025-10-22,2,-6.485,12
C 反轉形態,3434,2025-10-22,1,-2.322,7
C 反轉形態,4934,2025-10-23,2,-1.53,1
C 反轉形態,2340,2025-10-23,2,-0.966,3
C 反轉形態,3518,2025-10-23,1,-4.548,2
C 反轉形態,7711,2025-10-23,1,-5.287,5
C 反轉形態,3178,2025-10-23,1,-1.269,2
C 反轉形態,3016,2025-10-27,2,-3.857,3
