date,ticker,market_value
2025-07-31,1570,1166494003
2025-07-31,1580,7082464122
2025-07-31,1582,9954533676
2025-07-31,1583,5696659195
2025-07-31,1584,5497928105
2025-07-31,1586,2778086142
2025-07-31,1587,2333622839
2025-07-31,1589,3042156252
2025-07-31,1590,171199998288
2025-07-31,1591,1921426374
2025-07-31,1593,1251231079
2025-07-31,1595,2220231180
2025-07-31,1597,7622958062
2025-07-31,1598,3824683664
2025-07-31,1599,2437090583
2025-07-31,1603,7303312800
2025-07-31,1604,9566580000
2025-07-31,1605,99704991330
2025-07-31,1608,16768497909
2025-07-31,1609,27405641846
2025-07-31,1611,4082607136
2025-07-31,1612,11584334309
2025-07-31,1614,10185942417
2025-07-31,1615,9795725357
2025-07-31,1616,6523390104
2025-07-31,1617,2610526380
2025-07-31,1618,9730933224
2025-07-31,1626,1745423050
2025-07-31,1702,11897678313
2025-07-31,1707,19183789804
2025-07-31,1708,7793751676
2025-07-31,1709,8443188014
2025-07-31,1710,11071287863
2025-07-31,1711,8955748895
2025-07-31,1712,17324294502
2025-07-31,1713,8392914520
2025-07-31,1714,7931233502
2025-07-31,1717,32755780427
2025-07-31,1718,10722360538
2025-07-31,1720,10257155509
2025-07-31,1721,2237097513
2025-07-31,1722,51058000000
2025-07-31,1723,20586999312
2025-07-31,1725,5327618355
2025-07-31,1726,12182400000
2025-07-31,1727,4137060807
2025-07-31,1730,3395657799
2025-07-31,1731,2877615033
2025-07-31,1732,1190552994
2025-07-31,1733,2873568020
2025-07-31,1734,5678732228
2025-07-31,1735,1590208000
2025-07-31,1736,46267679093
2025-07-31,1737,6590000000
2025-07-31,1742,1408067465
2025-07-31,1752,3519448249
2025-07-31,1760,6036026515
2025-07-31,1762,2179436000
2025-07-31,1773,31750000000
2025-07-31,1776,928652408
2025-07-31,1777,3455857758
2025-07-31,1781,668447231
2025-07-31,1783,3923505031
2025-07-31,1784,3750356085
2025-07-31,1785,29803562150
2025-07-31,1786,8302044120
2025-07-31,1788,6188414969
2025-07-31,1789,13244881969
2025-07-31,1795,58215551016
2025-07-31,1796,0
2025-07-31,1799,5835469864
2025-07-31,1802,69502653120
2025-07-31,1805,1795107052
2025-07-31,1806,3904038700
2025-07-31,1808,30759982283
2025-07-31,1809,2714431476
2025-07-31,1810,4957780992
2025-07-31,1813,0
2025-07-31,1815,28415499622
2025-07-31,1817,2791470000
2025-07-31,1903,13704061677
2025-07-31,1904,20226010027
2025-07-31,1905,13509732621
2025-07-31,1906,1895050000
2025-07-31,1907,40430045903
2025-07-31,1909,13675162988
2025-07-31,2002,306043046392
2025-07-31,2002A,1505845761
2025-07-31,2006,46806705734
2025-07-31,2007,3916208904
2025-07-31,2008,4628168105
2025-07-31,2009,11849550337
2025-07-31,2010,12855959492
2025-07-31,2012,5680658760
2025-07-31,2013,8560000000
2025-07-31,2014,22107384468
2025-07-31,2015,39316121062
2025-07-31,2017,4316809515
2025-07-31,2020,6155071926
2025-07-31,2022,2575964574
2025-07-31,2023,29279958210
2025-07-31,2024,1706250000
2025-07-31,2025,2020128271
2025-07-31,2027,95666442170
2025-07-31,2028,6009438060
2025-07-31,2029,7660143000
2025-07-31,2030,4081653693
2025-07-31,2031,13054598762
2025-07-31,2032,1892562403
2025-07-31,2033,1230591674
2025-07-31,2034,11203924611
2025-07-31,2035,10482500000
2025-07-31,2038,3054760355
2025-07-31,2049,75180851000
2025-07-31,2059,253966696880
2025-07-31,2061,1015591520
2025-07-31,2062,4829858771
2025-07-31,2063,1339625466
2025-07-31,2064,967153500
2025-07-31,2065,2292953123
2025-07-31,2066,3093687079
2025-07-31,2067,350272254
2025-07-31,2069,2462525173
2025-07-31,2070,1397318340
2025-07-31,2073,793375000
2025-07-31,2101,31272558900
2025-07-31,2102,9892580426
2025-07-31,2103,15027921600
2025-07-31,2104,12013750225
2025-07-31,2105,129980762994
2025-07-31,2106,21628258500
2025-07-31,2107,7559475660
2025-07-31,2108,11990345647
2025-07-31,2109,4525455971
2025-07-31,2114,6855471045
2025-07-31,2115,2812856743
2025-07-31,2201,35096041033
2025-07-31,2204,30670566947
2025-07-31,2206,49444355448
2025-07-31,2207,307520727936
2025-07-31,2208,20583812101
2025-07-31,2211,33742699357
2025-07-31,2221,1187216250
2025-07-31,2227,18300000000
2025-07-31,2228,6680632476
2025-07-31,2230,6734930895
2025-07-31,2231,9892416082
2025-07-31,2233,10851856020
2025-07-31,2235,0
2025-07-31,2236,5184943514
2025-07-31,2239,3670571087
2025-07-31,2241,2562756497
2025-07-31,2243,707610679
2025-07-31,2247,26956717490
2025-07-31,2248,2125340000
2025-07-31,2250,3256413590
2025-07-31,2254,4064528448
2025-07-31,2258,70697348400
2025-07-31,2301,278600272797
2025-07-31,2302,2552749223
2025-07-31,2303,521722895101
2025-07-31,2305,2159438684
2025-07-31,2308,1472807067543
2025-07-31,2312,27162347759
2025-07-31,2313,78302612697
2025-07-31,2314,2212808650
2025-07-31,2316,14984723952
2025-07-31,2317,2472722946922
2025-07-31,2321,444997356
2025-07-31,2323,8627638758
2025-07-31,2324,130010825438
2025-07-31,2327,274667971150
2025-07-31,2328,22392559382
2025-07-31,2329,21904927820
2025-07-31,2330,30081834004360
2025-07-31,2331,9726681792
2025-07-31,2332,9938439605
2025-07-31,2337,35167911057
2025-07-31,2338,7895876550
2025-07-31,2340,8728594635
2025-07-31,2342,3278012275
2025-07-31,2344,78075003349
2025-07-31,2345,500517164124
2025-07-31,2347,110751678675
2025-07-31,2348,13260769867
2025-07-31,2348A,1060500000
2025-07-31,2349,7075532563
2025-07-31,2351,13514806476
2025-07-31,2352,50017248560
2025-07-31,2353,97988500570
2025-07-31,2354,91800088961
2025-07-31,2355,14031588326
2025-07-31,2356,159642640437
2025-07-31,2357,491707305360
2025-07-31,2359,23577269650
2025-07-31,2360,183101139081
2025-07-31,2362,27659590350
2025-07-31,2363,28530344119
2025-07-31,2364,4070194960
2025-07-31,2365,9359578956
2025-07-31,2367,19898871259
2025-07-31,2368,184193894623
2025-07-31,2369,5606509574
2025-07-31,2371,79456514673
2025-07-31,2373,13510784030
2025-07-31,2374,17361810720
2025-07-31,2375,6270566772
2025-07-31,2376,184219443650
2025-07-31,2377,121659292656
2025-07-31,2379,294896593575
2025-07-31,2380,874244359
2025-07-31,2382,1087329622108
2025-07-31,2383,383184826895
2025-07-31,2385,99566965532
2025-07-31,2387,8532470929
2025-07-31,2388,33224936272
2025-07-31,2390,1964718308
2025-07-31,2392,29253868274
2025-07-31,2393,30727140860
2025-07-31,2395,289928070438
2025-07-31,2397,8220299933
2025-07-31,2399,3170180000
2025-07-31,2401,11307102953
2025-07-31,2402,12639751506
2025-07-31,2404,150563491420
2025-07-31,2405,5563522309
2025-07-31,2406,4316139975
2025-07-31,2408,138043872678
2025-07-31,2409,90565187664
2025-07-31,2412,1000710604305
2025-07-31,2413,2254257840
2025-07-31,2414,6720124401
2025-07-31,2415,2178000000
2025-07-31,2417,6422968708
2025-07-31,2419,7229637653
2025-07-31,2420,8304088627
2025-07-31,2421,31035856432
2025-07-31,2423,6570642192
2025-07-31,2424,3345734500
2025-07-31,2425,3348509436
2025-07-31,2426,4539396005
2025-07-31,2427,5692143630
2025-07-31,2428,17359274373
2025-07-31,2429,7652250000
2025-07-31,2430,2861600000
2025-07-31,2431,1275660661
2025-07-31,2432,1735173000
2025-07-31,2433,7116428542
2025-07-31,2434,1085950000
2025-07-31,2436,8437749556
2025-07-31,2438,1724424704
2025-07-31,2439,28897793196
2025-07-31,2440,1766789342
2025-07-31,2441,35040908734
2025-07-31,2442,6912025745
2025-07-31,2444,1127422260
2025-07-31,2449,144283917670
2025-07-31,2450,7786317609
2025-07-31,2451,40745419055
2025-07-31,2453,5700000000
2025-07-31,2454,2194271462740
2025-07-31,2455,26811358110
2025-07-31,2457,9486585152
2025-07-31,2458,37833108804
2025-07-31,2459,6325177339
2025-07-31,2460,2842560000
2025-07-31,2461,2871285186
2025-07-31,2462,3633486591
2025-07-31,2464,11780998618
2025-07-31,2465,5246626938
2025-07-31,2466,15368440554
2025-07-31,2467,22729525460
2025-07-31,2468,3707946197
2025-07-31,2471,2532808504
2025-07-31,2472,12684605549
2025-07-31,2474,137618754416
2025-07-31,2476,16956038641
2025-07-31,2477,3361752773
2025-07-31,2478,6093189372
2025-07-31,2480,17336727433
2025-07-31,2481,18150459033
2025-07-31,2482,1405782934
2025-07-31,2483,1909141623
2025-07-31,2484,3459436177
2025-07-31,2485,3589886118
2025-07-31,2486,16494079820
2025-07-31,2488,3703973748
2025-07-31,2489,9044000000
2025-07-31,2491,828280800
2025-07-31,2492,41244825313
2025-07-31,2493,10848664572
2025-07-31,2495,5799292606
2025-07-31,2496,1333210712
2025-07-31,2497,4672527672
2025-07-31,2498,33700258910
2025-07-31,2501,21625813750
2025-07-31,2504,43660000000
2025-07-31,2505,6688000000
2025-07-31,2506,3726810000
2025-07-31,2509,2941611943
2025-07-31,2511,14788501199
2025-07-31,2514,6138040273
2025-07-31,2515,16992988024
2025-07-31,2516,3405490778
2025-07-31,2520,27708505000
2025-07-31,2524,15293971440
2025-07-31,2527,7271231400
2025-07-31,2528,11057340945
2025-07-31,2530,23939658000
2025-07-31,2534,10907243310
2025-07-31,2535,16166399830
2025-07-31,2536,9085676200
2025-07-31,2537,3215968407
2025-07-31,2538,5607321237
2025-07-31,2539,64725815030
2025-07-31,2540,52980433038
2025-07-31,2542,84789258003
2025-07-31,2543,33672147998
2025-07-31,2545,14866617733
2025-07-31,2546,10429621826
2025-07-31,2547,11696569534
2025-07-31,2548,29018278009
2025-07-31,2596,2990000000
2025-07-31,2597,48160980000
2025-07-31,2601,4800196710
2025-07-31,2603,428678513208
2025-07-31,2605,12907040199
2025-07-31,2606,44111908166
2025-07-31,2607,36656296579
2025-07-31,2608,15714566758
2025-07-31,2609,212319939616
2025-07-31,2610,125328825315
2025-07-31,2611,3061836806
2025-07-31,2612,9528631612
2025-07-31,2613,3918379291
2025-07-31,2614,4638755432
2025-07-31,2615,248905176189
2025-07-31,2616,1976858309
2025-07-31,2617,11225221700
2025-07-31,2618,204406818080
2025-07-31,2630,8052898944
2025-07-31,2633,153370985831
2025-07-31,2634,41159592314
2025-07-31,2636,9971016669
2025-07-31,2637,43664938142
2025-07-31,2640,7556281890
2025-07-31,2641,5919844859
2025-07-31,2642,2443955200
2025-07-31,2643,2481500000
2025-07-31,2645,43824802554
2025-07-31,2646,77324489500
2025-07-31,2701,5062138178
2025-07-31,2702,2043802899
2025-07-31,2704,15374088072
2025-07-31,2705,3233186827
2025-07-31,2706,6724977754
2025-07-31,2707,24270316839
2025-07-31,2712,2073750000
2025-07-31,2718,4291224000
2025-07-31,2719,2772573900
2025-07-31,2722,4287932395
2025-07-31,2723,14472000000
2025-07-31,2724,0
2025-07-31,2726,483058454
2025-07-31,2727,19339303961
2025-07-31,2729,7939697784
2025-07-31,2731,13665188764
2025-07-31,2732,3451677894
2025-07-31,2734,1159510140
2025-07-31,2736,950559846
2025-07-31,2739,3496293200
2025-07-31,2740,459021326
2025-07-31,2743,4303398150
2025-07-31,2745,4226065750
2025-07-31,2748,5273070189
2025-07-31,2751,1240680000
2025-07-31,2752,5445547644
2025-07-31,2753,12295964862
2025-07-31,2754,3992557200
2025-07-31,2755,4189460000
2025-07-31,2756,2724253020
2025-07-31,2762,8516250000
2025-07-31,2801,207306529235
2025-07-31,2809,60006650310
2025-07-31,2812,122792336197
2025-07-31,2816,5791447200
2025-07-31,2820,20345844000
2025-07-31,2832,10956562100
2025-07-31,2834,147604524304
2025-07-31,2836,20900027889
2025-07-31,2836A,910000000
2025-07-31,2838,67433713335
2025-07-31,2838A,10720000000
2025-07-31,2845,57504126476
2025-07-31,2849,26036204342
2025-07-31,2850,30016513500
2025-07-31,2851,18528999563
2025-07-31,2852,7423687276
2025-07-31,2855,27515212383
2025-07-31,2867,29865385471
2025-07-31,2880,395462275317
2025-07-31,2881,1126055484972
2025-07-31,2881A,37500000000
2025-07-31,2881B,40932924000
2025-07-31,2881C,17633157000
2025-07-31,2882,893354896795
2025-07-31,2882A,50664640000
2025-07-31,2882B,42210000000
2025-07-31,2883,255480561886
2025-07-31,2883B,11929353500
2025-07-31,2884,512665390000
2025-07-31,2885,403817357580
2025-07-31,2886,631901914813
2025-07-31,2887,406565627411
2025-07-31,2887E,24025000000
2025-07-31,2887F,13005000000
2025-07-31,2887G,2651250000
2025-07-31,2887H,7809197400
2025-07-31,2887I,27651035529
2025-07-31,2887Z1,4575000000
2025-07-31,2889,51393359102
2025-07-31,2890,314222310765
2025-07-31,2891,810578209444
2025-07-31,2891B,20799792000
2025-07-31,2891C,9999600000
2025-07-31,2892,415250997129
2025-07-31,2897,25444595953
2025-07-31,2897B,3000000000
2025-07-31,2901,1877212373
2025-07-31,2903,30039140487
2025-07-31,2904,1362102560
2025-07-31,2905,13582198006
2025-07-31,2906,3178573050
2025-07-31,2908,10172256782
2025-07-31,2910,3701003300
2025-07-31,2911,525629995
2025-07-31,2912,266143297280
2025-07-31,2913,11613000000
2025-07-31,2915,57535008021
2025-07-31,2916,3037463266
2025-07-31,2923,39852800888
2025-07-31,2924,0
2025-07-31,2926,2104100460
2025-07-31,2929,1093843442
2025-07-31,2937,0
2025-07-31,2939,1211594489
2025-07-31,2941,0
2025-07-31,2945,2514375000
2025-07-31,2947,1928786860
2025-07-31,2948,0
2025-07-31,2949,0
2025-07-31,3002,1402500000
2025-07-31,3003,7969530368
2025-07-31,3004,6988474403
2025-07-31,3005,73185476200
2025-07-31,3006,14365846348
2025-07-31,3008,315652285905
2025-07-31,3010,24387060798
2025-07-31,3011,1747148391
2025-07-31,3013,24411532670
2025-07-31,3014,21916636368
2025-07-31,3015,10374312030
2025-07-31,3016,9406463299
2025-07-31,3017,358278285911
2025-07-31,3018,1010061381
2025-07-31,3019,36441329081
2025-07-31,3021,1831499000
2025-07-31,3022,13562710272
2025-07-31,3023,58576839416
2025-07-31,3024,3533758074
2025-07-31,3025,2785759204
2025-07-31,3026,13287814472
2025-07-31,3027,3330335401
2025-07-31,3028,7828959369
2025-07-31,3029,19289101986
2025-07-31,3030,34369428000
2025-07-31,3031,2875173518
2025-07-31,3032,13084489803
2025-07-31,3033,16275599740
2025-07-31,3034,289042947775
2025-07-31,3035,39733922733
2025-07-31,3036,154732589838
2025-07-31,3036A,6790500000
2025-07-31,3037,210330477088
2025-07-31,3038,3510189547
2025-07-31,3040,4290300000
2025-07-31,3041,3680870734
2025-07-31,3042,28811409564
2025-07-31,3043,880849328
2025-07-31,3044,147169651440
2025-07-31,3045,392804121061
2025-07-31,3046,3522315784
2025-07-31,3047,3948320144
2025-07-31,3048,6880659747
2025-07-31,3049,4804043069
2025-07-31,3050,2084540853
2025-07-31,3051,4175000000
2025-07-31,3052,2846473829
2025-07-31,3054,1846908839
2025-07-31,3055,6496082867
2025-07-31,3056,11889287947
2025-07-31,3057,977759947
2025-07-31,3058,1876021845
2025-07-31,3059,12382754513
2025-07-31,3060,2778776438
2025-07-31,3062,8719904635
2025-07-31,3064,0
2025-07-31,3066,1154681507
2025-07-31,3067,394000000
2025-07-31,3071,1980000000
2025-07-31,3073,1665770064
2025-07-31,3078,20351500228
2025-07-31,3081,37933764570
2025-07-31,3083,2901634086
2025-07-31,3085,1121563430
2025-07-31,3086,3921836779
2025-07-31,3088,9142856445
2025-07-31,3090,16136123685
2025-07-31,3092,1923264142
2025-07-31,3093,3853880543
2025-07-31,3094,1969875009
2025-07-31,3095,422784000
2025-07-31,3105,36458873024
2025-07-31,3114,1550089050
2025-07-31,3115,686371380
2025-07-31,3118,1041736806
2025-07-31,3122,1131223922
2025-07-31,3128,1593900000
2025-07-31,3130,7368335400
2025-07-31,3131,43824022500
2025-07-31,3138,4563149924
2025-07-31,3141,4023201498
2025-07-31,3147,7216128315
2025-07-31,3149,6843566521
2025-07-31,3150,1007357923
2025-07-31,3152,8247435900
2025-07-31,3162,5443335441
2025-07-31,3163,13933548193
2025-07-31,3164,1747529553
2025-07-31,3167,15021503790
2025-07-31,3168,3834692766
2025-07-31,3169,5181083140
2025-07-31,3171,1397219991
2025-07-31,3176,4276717379
2025-07-31,3178,2531810000
2025-07-31,3188,4927896220
2025-07-31,3189,47030537480
2025-07-31,3191,610363334
2025-07-31,3205,3042930677
2025-07-31,3206,2044406749
2025-07-31,3207,4005254077
2025-07-31,3209,8426187761
2025-07-31,3211,35247370851
2025-07-31,3213,6572781264
2025-07-31,3217,15047401901
2025-07-31,3218,17072067149
2025-07-31,3219,3167763390
2025-07-31,3221,1838893887
2025-07-31,3224,3135941808
2025-07-31,3226,3063673746
2025-07-31,3227,29249452400
2025-07-31,3228,10932659973
2025-07-31,3229,918960900
2025-07-31,3230,4154326470
2025-07-31,3231,386762706750
2025-07-31,3232,1245690389
2025-07-31,3234,3918335424
2025-07-31,3236,1701009931
2025-07-31,3252,988856354
2025-07-31,3257,4605821143
2025-07-31,3259,1579712471
2025-07-31,3260,29745233962
2025-07-31,3264,37007840738
2025-07-31,3265,13162876259
2025-07-31,3266,5179020342
2025-07-31,3268,586781452
2025-07-31,3272,1501890170
2025-07-31,3276,920207191
2025-07-31,3284,2143565508
2025-07-31,3285,1051288970
2025-07-31,3287,1565349195
2025-07-31,3288,288000000
2025-07-31,3289,9118675948
2025-07-31,3290,3685928532
2025-07-31,3293,221496026160
2025-07-31,3294,5491862230
2025-07-31,3296,2297205688
2025-07-31,3297,1888990918
2025-07-31,3303,4182327481
2025-07-31,3305,10564489204
2025-07-31,3306,1996473844
2025-07-31,3308,1026000000
2025-07-31,3310,4610405433
2025-07-31,3311,2699600000
2025-07-31,3312,7301882930
2025-07-31,3313,2676043127
2025-07-31,3317,3381750000
2025-07-31,3321,718010870
2025-07-31,3322,1501539639
2025-07-31,3323,3269543311
2025-07-31,3324,61855978626
2025-07-31,3325,1420155608
2025-07-31,3332,2347487205
2025-07-31,3338,4641549845
2025-07-31,3339,2213395975
2025-07-31,3346,2879173360
2025-07-31,3349,780914434
2025-07-31,3354,1174383136
2025-07-31,3356,3901153594
2025-07-31,3357,9662703231
2025-07-31,3360,1008509621
2025-07-31,3362,16666541775
2025-07-31,3363,31817654069
2025-07-31,3372,2235381000
2025-07-31,3373,859302550
2025-07-31,3374,40026236610
2025-07-31,3376,46102380081
2025-07-31,3379,2704768283
2025-07-31,3380,14409711036
2025-07-31,3388,4614084903
2025-07-31,3390,1602852658
2025-07-31,3402,6669254280
2025-07-31,3406,48874117811
2025-07-31,3413,33000998089
2025-07-31,3416,11882228798
2025-07-31,3419,1554197379
2025-07-31,3426,1024320000
2025-07-31,3430,1517223825
2025-07-31,3432,595443000
2025-07-31,3434,1115506440
2025-07-31,3437,2030899400
2025-07-31,3438,2108311931
2025-07-31,3441,1185181632
2025-07-31,3443,162824471865
2025-07-31,3444,2285841352
2025-07-31,3447,4083083136
2025-07-31,3450,28335028799
2025-07-31,3454,8111411574
2025-07-31,3455,5386567500
2025-07-31,3465,1872482686
2025-07-31,3466,2496578164
2025-07-31,3467,1810402316
2025-07-31,3479,7023336859
2025-07-31,3481,92275229242
2025-07-31,3483,9818795946
2025-07-31,3484,3673393607
2025-07-31,3489,1537686635
2025-07-31,3490,1067124839
2025-07-31,3491,21208494896
2025-07-31,3492,762152820
2025-07-31,3494,1246620000
2025-07-31,3498,2562534279
2025-07-31,3499,758594225
2025-07-31,3501,6480534400
2025-07-31,3504,6022356648
2025-07-31,3508,2378307604
2025-07-31,3511,1571468369
2025-07-31,3512,2804194826
2025-07-31,3515,32932505379
2025-07-31,3516,1191217480
2025-07-31,3518,1512610788
2025-07-31,3520,967297231
2025-07-31,3521,1481467126
2025-07-31,3522,1121015640
2025-07-31,3523,1134151370
2025-07-31,3526,15241393674
2025-07-31,3527,2813376413
2025-07-31,3528,5737636498
2025-07-31,3529,151961064970
2025-07-31,3530,4315407630
2025-07-31,3531,1431495257
2025-07-31,3532,34557283530
2025-07-31,3533,159799261220
2025-07-31,3535,5446707328
2025-07-31,3537,2401575203
2025-07-31,3540,2271575480
2025-07-31,3541,1724283745
2025-07-31,3543,3552673370
2025-07-31,3545,14029144455
2025-07-31,3546,4435164958
2025-07-31,3548,7270106580
2025-07-31,3550,1199435000
2025-07-31,3551,8800107950
2025-07-31,3552,5394923581
2025-07-31,3555,1139954286
2025-07-31,3556,2274191531
2025-07-31,3557,3819489205
2025-07-31,3558,9626923603
2025-07-31,3563,28200923490
2025-07-31,3564,3464613660
2025-07-31,3567,867524700
2025-07-31,3570,3291172500
2025-07-31,3576,11557347163
2025-07-31,3577,6294220255
2025-07-31,3580,2518227917
2025-07-31,3581,1688298600
2025-07-31,3583,27231192000
2025-07-31,3587,12871340928
2025-07-31,3588,2568088000
2025-07-31,3591,2548165113
2025-07-31,3592,26473473874
2025-07-31,3593,638270974
2025-07-31,3594,3957869768
2025-07-31,3596,49028836423
2025-07-31,3597,1069192990
2025-07-31,3605,8813583958
